itemId,itemName,category,abcClass,date,openingStock,received,consumption,closingStock,msl
ITEM-0154,Product 154,Electronics,B,2025-03-13,114,29,47,96,88
ITEM-0154,Product 154,Electronics,B,2025-03-14,128,11,37,102,88
ITEM-0154,Product 154,Electronics,B,2025-03-15,211,13,35,189,88
ITEM-0154,Product 154,Electronics,B,2025-03-16,164,11,25,150,88
ITEM-0154,Product 154,Electronics,B,2025-03-17,187,12,42,157,88
ITEM-0154,Product 154,Electronics,B,2025-03-18,100,25,8,117,88
ITEM-0154,Product 154,Electronics,B,2025-03-19,174,4,47,131,88
ITEM-0154,Product 154,Electronics,B,2025-03-20,133,28,34,127,88
ITEM-0154,Product 154,Electronics,B,2025-03-21,201,16,18,199,88
ITEM-0154,Product 154,Electronics,B,2025-03-22,117,20,42,95,88
ITEM-0154,Product 154,Electronics,B,2025-03-23,108,17,26,99,88
ITEM-0154,Product 154,Electronics,B,2025-03-24,116,12,40,88,88
ITEM-0154,Product 154,Electronics,B,2025-03-25,211,2,5,208,88
ITEM-0154,Product 154,Electronics,B,2025-03-26,69,8,40,37,88
ITEM-0154,Product 154,Electronics,B,2025-03-27,122,14,49,87,88
ITEM-0154,Product 154,Electronics,B,2025-03-28,65,10,30,45,88
ITEM-0154,Product 154,Electronics,B,2025-03-29,74,27,26,75,88
ITEM-0154,Product 154,Electronics,B,2025-03-30,152,13,26,139,88
ITEM-0154,Product 154,Electronics,B,2025-03-31,172,23,22,173,88
ITEM-0154,Product 154,Electronics,B,2025-04-01,151,14,33,132,88
ITEM-0154,Product 154,Electronics,B,2025-04-02,76,15,30,61,88
ITEM-0154,Product 154,Electronics,B,2025-04-03,102,28,26,104,88
ITEM-0154,Product 154,Electronics,B,2025-04-04,211,28,38,201,88
ITEM-0154,Product 154,Electronics,B,2025-04-05,170,11,38,143,88
ITEM-0154,Product 154,Electronics,B,2025-04-06,166,12,28,150,88
ITEM-0154,Product 154,Electronics,B,2025-04-07,167,1,46,122,88
ITEM-0154,Product 154,Electronics,B,2025-04-08,191,14,8,197,88
ITEM-0154,Product 154,Electronics,B,2025-04-09,115,2,1,116,88
ITEM-0154,Product 154,Electronics,B,2025-04-10,237,7,29,215,88
ITEM-0154,Product 154,Electronics,B,2025-04-11,97,6,20,83,88
ITEM-0154,Product 154,Electronics,B,2025-04-12,228,7,12,223,88
ITEM-0154,Product 154,Electronics,B,2025-04-13,162,4,47,119,88
ITEM-0154,Product 154,Electronics,B,2025-04-14,112,13,31,94,88
ITEM-0154,Product 154,Electronics,B,2025-04-15,122,23,26,119,88
ITEM-0154,Product 154,Electronics,B,2025-04-16,172,21,48,145,88
ITEM-0154,Product 154,Electronics,B,2025-04-17,135,7,44,98,88
ITEM-0154,Product 154,Electronics,B,2025-04-18,121,18,32,107,88
ITEM-0154,Product 154,Electronics,B,2025-04-19,232,26,20,238,88
ITEM-0154,Product 154,Electronics,B,2025-04-20,217,8,39,186,88
ITEM-0154,Product 154,Electronics,B,2025-04-21,102,8,43,67,88
ITEM-0154,Product 154,Electronics,B,2025-04-22,153,10,23,140,88
ITEM-0154,Product 154,Electronics,B,2025-04-23,158,17,20,155,88
ITEM-0154,Product 154,Electronics,B,2025-04-24,196,10,26,180,88
ITEM-0154,Product 154,Electronics,B,2025-04-25,159,21,0,180,88
ITEM-0154,Product 154,Electronics,B,2025-04-26,86,28,20,94,88
ITEM-0154,Product 154,Electronics,B,2025-04-27,194,5,6,193,88
ITEM-0154,Product 154,Electronics,B,2025-04-28,148,4,41,111,88
ITEM-0154,Product 154,Electronics,B,2025-04-29,154,24,14,164,88
ITEM-0154,Product 154,Electronics,B,2025-04-30,62,5,19,48,88
ITEM-0155,Product 155,Packaging,B,2025-02-01,304,17,16,305,234
ITEM-0155,Product 155,Packaging,B,2025-02-02,207,22,20,209,234
ITEM-0155,Product 155,Packaging,B,2025-02-03,237,4,39,202,234
ITEM-0155,Product 155,Packaging,B,2025-02-04,353,3,13,343,234
ITEM-0155,Product 155,Packaging,B,2025-02-05,339,13,2,350,234
ITEM-0155,Product 155,Packaging,B,2025-02-06,360,17,25,352,234
ITEM-0155,Product 155,Packaging,B,2025-02-07,322,11,29,304,234
ITEM-0155,Product 155,Packaging,B,2025-02-08,255,1,40,216,234
ITEM-0155,Product 155,Packaging,B,2025-02-09,204,22,46,180,234
ITEM-0155,Product 155,Packaging,B,2025-02-10,307,1,34,274,234
ITEM-0155,Product 155,Packaging,B,2025-02-11,271,11,17,265,234
ITEM-0155,Product 155,Packaging,B,2025-02-12,253,9,20,242,234
ITEM-0155,Product 155,Packaging,B,2025-02-13,288,24,39,273,234
ITEM-0155,Product 155,Packaging,B,2025-02-14,317,18,16,319,234
ITEM-0155,Product 155,Packaging,B,2025-02-15,217,7,36,188,234
ITEM-0155,Product 155,Packaging,B,2025-02-16,307,29,17,319,234
ITEM-0155,Product 155,Packaging,B,2025-02-17,217,19,45,191,234
ITEM-0155,Product 155,Packaging,B,2025-02-18,313,29,16,326,234
ITEM-0155,Product 155,Packaging,B,2025-02-19,313,20,21,312,234
ITEM-0155,Product 155,Packaging,B,2025-02-20,363,22,11,374,234
ITEM-0155,Product 155,Packaging,B,2025-02-21,225,17,37,205,234
ITEM-0155,Product 155,Packaging,B,2025-02-22,306,12,1,317,234
ITEM-0155,Product 155,Packaging,B,2025-02-23,322,11,7,326,234
ITEM-0155,Product 155,Packaging,B,2025-02-24,268,7,40,235,234
ITEM-0155,Product 155,Packaging,B,2025-02-25,208,13,44,177,234
ITEM-0155,Product 155,Packaging,B,2025-02-26,367,8,16,359,234
ITEM-0155,Product 155,Packaging,B,2025-02-27,361,19,14,366,234
ITEM-0155,Product 155,Packaging,B,2025-02-28,367,27,1,393,234
ITEM-0155,Product 155,Packaging,B,2025-03-01,376,17,3,390,234
ITEM-0155,Product 155,Packaging,B,2025-03-02,291,22,47,266,234
ITEM-0155,Product 155,Packaging,B,2025-03-03,262,1,41,222,234
ITEM-0155,Product 155,Packaging,B,2025-03-04,249,17,1,265,234
ITEM-0155,Product 155,Packaging,B,2025-03-05,332,5,12,325,234
ITEM-0155,Product 155,Packaging,B,2025-03-06,225,26,16,235,234
ITEM-0155,Product 155,Packaging,B,2025-03-07,289,5,42,252,234
ITEM-0155,Product 155,Packaging,B,2025-03-08,319,13,2,330,234
ITEM-0155,Product 155,Packaging,B,2025-03-09,284,16,34,266,234
ITEM-0155,Product 155,Packaging,B,2025-03-10,381,14,36,359,234
ITEM-0155,Product 155,Packaging,B,2025-03-11,238,7,22,223,234
ITEM-0155,Product 155,Packaging,B,2025-03-12,338,9,49,298,234
ITEM-0155,Product 155,Packaging,B,2025-03-13,222,0,22,200,234
ITEM-0155,Product 155,Packaging,B,2025-03-14,299,8,32,275,234
ITEM-0155,Product 155,Packaging,B,2025-03-15,328,14,28,314,234
ITEM-0155,Product 155,Packaging,B,2025-03-16,221,21,17,225,234
ITEM-0155,Product 155,Packaging,B,2025-03-17,232,29,49,212,234
ITEM-0155,Product 155,Packaging,B,2025-03-18,319,28,18,329,234
ITEM-0155,Product 155,Packaging,B,2025-03-19,336,17,40,313,234
ITEM-0155,Product 155,Packaging,B,2025-03-20,272,25,14,283,234
ITEM-0155,Product 155,Packaging,B,2025-03-21,291,19,18,292,234
ITEM-0155,Product 155,Packaging,B,2025-03-22,310,20,8,322,234
ITEM-0155,Product 155,Packaging,B,2025-03-23,295,10,15,290,234
ITEM-0155,Product 155,Packaging,B,2025-03-24,301,7,24,284,234
ITEM-0155,Product 155,Packaging,B,2025-03-25,322,4,20,306,234
ITEM-0155,Product 155,Packaging,B,2025-03-26,340,4,10,334,234
ITEM-0155,Product 155,Packaging,B,2025-03-27,308,25,0,333,234
ITEM-0155,Product 155,Packaging,B,2025-03-28,222,12,15,219,234
ITEM-0155,Product 155,Packaging,B,2025-03-29,259,17,36,240,234
ITEM-0155,Product 155,Packaging,B,2025-03-30,271,29,13,287,234
ITEM-0155,Product 155,Packaging,B,2025-03-31,210,23,11,222,234
ITEM-0155,Product 155,Packaging,B,2025-04-01,310,14,21,303,234
ITEM-0155,Product 155,Packaging,B,2025-04-02,233,19,38,214,234
ITEM-0155,Product 155,Packaging,B,2025-04-03,357,4,48,313,234
ITEM-0155,Product 155,Packaging,B,2025-04-04,245,20,5,260,234
ITEM-0155,Product 155,Packaging,B,2025-04-05,237,9,4,242,234
ITEM-0155,Product 155,Packaging,B,2025-04-06,231,12,2,241,234
ITEM-0155,Product 155,Packaging,B,2025-04-07,379,1,46,334,234
ITEM-0155,Product 155,Packaging,B,2025-04-08,329,19,34,314,234
ITEM-0155,Product 155,Packaging,B,2025-04-09,317,21,46,292,234
ITEM-0155,Product 155,Packaging,B,2025-04-10,359,22,36,345,234
ITEM-0155,Product 155,Packaging,B,2025-04-11,310,2,22,290,234
ITEM-0155,Product 155,Packaging,B,2025-04-12,306,1,31,276,234
ITEM-0155,Product 155,Packaging,B,2025-04-13,315,15,15,315,234
ITEM-0155,Product 155,Packaging,B,2025-04-14,382,27,2,407,234
ITEM-0155,Product 155,Packaging,B,2025-04-15,257,3,19,241,234
ITEM-0155,Product 155,Packaging,B,2025-04-16,236,7,21,222,234
ITEM-0155,Product 155,Packaging,B,2025-04-17,355,19,36,338,234
ITEM-0155,Product 155,Packaging,B,2025-04-18,215,19,19,215,234
ITEM-0155,Product 155,Packaging,B,2025-04-19,335,21,29,327,234
ITEM-0155,Product 155,Packaging,B,2025-04-20,241,27,36,232,234
ITEM-0155,Product 155,Packaging,B,2025-04-21,217,8,10,215,234
ITEM-0155,Product 155,Packaging,B,2025-04-22,355,5,9,351,234
ITEM-0155,Product 155,Packaging,B,2025-04-23,374,4,40,338,234
ITEM-0155,Product 155,Packaging,B,2025-04-24,373,19,31,361,234
ITEM-0155,Product 155,Packaging,B,2025-04-25,217,3,37,183,234
ITEM-0155,Product 155,Packaging,B,2025-04-26,355,22,31,346,234
ITEM-0155,Product 155,Packaging,B,2025-04-27,213,15,42,186,234
ITEM-0155,Product 155,Packaging,B,2025-04-28,370,17,31,356,234
ITEM-0155,Product 155,Packaging,B,2025-04-29,356,23,6,373,234
ITEM-0155,Product 155,Packaging,B,2025-04-30,329,18,46,301,234
ITEM-0156,Product 156,Electronics,C,2025-02-01,146,2,17,131,66
ITEM-0156,Product 156,Electronics,C,2025-02-02,164,6,32,138,66
ITEM-0156,Product 156,Electronics,C,2025-02-03,109,26,43,92,66
ITEM-0156,Product 156,Electronics,C,2025-02-04,107,22,31,98,66
ITEM-0156,Product 156,Electronics,C,2025-02-05,180,16,13,183,66
ITEM-0156,Product 156,Electronics,C,2025-02-06,124,22,20,126,66
ITEM-0156,Product 156,Electronics,C,2025-02-07,41,16,19,38,66
ITEM-0156,Product 156,Electronics,C,2025-02-08,119,7,25,101,66
ITEM-0156,Product 156,Electronics,C,2025-02-09,144,11,47,108,66
ITEM-0156,Product 156,Electronics,C,2025-02-10,64,17,16,65,66
ITEM-0156,Product 156,Electronics,C,2025-02-11,203,10,17,196,66
ITEM-0156,Product 156,Electronics,C,2025-02-12,208,14,11,211,66
ITEM-0156,Product 156,Electronics,C,2025-02-13,125,2,2,125,66
ITEM-0156,Product 156,Electronics,C,2025-02-14,201,8,34,175,66
ITEM-0156,Product 156,Electronics,C,2025-02-15,142,3,39,106,66
ITEM-0156,Product 156,Electronics,C,2025-02-16,55,28,14,69,66
ITEM-0156,Product 156,Electronics,C,2025-02-17,168,7,38,137,66
ITEM-0156,Product 156,Electronics,C,2025-02-18,170,3,7,166,66
ITEM-0156,Product 156,Electronics,C,2025-02-19,68,10,36,42,66
ITEM-0156,Product 156,Electronics,C,2025-02-20,71,16,33,54,66
ITEM-0156,Product 156,Electronics,C,2025-02-21,60,1,43,18,66
ITEM-0156,Product 156,Electronics,C,2025-02-22,44,28,37,35,66
ITEM-0156,Product 156,Electronics,C,2025-02-23,137,21,17,141,66
ITEM-0156,Product 156,Electronics,C,2025-02-24,134,6,14,126,66
ITEM-0156,Product 156,Electronics,C,2025-02-25,176,3,41,138,66
ITEM-0156,Product 156,Electronics,C,2025-02-26,51,20,40,31,66
ITEM-0156,Product 156,Electronics,C,2025-02-27,63,18,9,72,66
ITEM-0156,Product 156,Electronics,C,2025-02-28,52,12,0,64,66
ITEM-0156,Product 156,Electronics,C,2025-03-01,71,25,46,50,66
ITEM-0156,Product 156,Electronics,C,2025-03-02,55,7,40,22,66
ITEM-0156,Product 156,Electronics,C,2025-03-03,215,22,5,232,66
ITEM-0156,Product 156,Electronics,C,2025-03-04,205,19,23,201,66
ITEM-0156,Product 156,Electronics,C,2025-03-05,40,13,31,22,66
ITEM-0156,Product 156,Electronics,C,2025-03-06,52,26,10,68,66
ITEM-0156,Product 156,Electronics,C,2025-03-07,58,16,22,52,66
ITEM-0156,Product 156,Electronics,C,2025-03-08,156,20,33,143,66
ITEM-0156,Product 156,Electronics,C,2025-03-09,185,29,0,214,66
ITEM-0156,Product 156,Electronics,C,2025-03-10,63,6,17,52,66
ITEM-0156,Product 156,Electronics,C,2025-03-11,137,13,5,145,66
ITEM-0156,Product 156,Electronics,C,2025-03-12,93,13,43,63,66
ITEM-0156,Product 156,Electronics,C,2025-03-13,49,8,43,14,66
ITEM-0156,Product 156,Electronics,C,2025-03-14,108,1,30,79,66
ITEM-0156,Product 156,Electronics,C,2025-03-15,40,22,25,37,66
ITEM-0156,Product 156,Electronics,C,2025-03-16,175,27,13,189,66
ITEM-0156,Product 156,Electronics,C,2025-03-17,162,2,12,152,66
ITEM-0156,Product 156,Electronics,C,2025-03-18,82,2,14,70,66
ITEM-0156,Product 156,Electronics,C,2025-03-19,151,14,18,147,66
ITEM-0156,Product 156,Electronics,C,2025-03-20,150,22,7,165,66
ITEM-0156,Product 156,Electronics,C,2025-03-21,48,29,22,55,66
ITEM-0156,Product 156,Electronics,C,2025-03-22,205,10,1,214,66
ITEM-0156,Product 156,Electronics,C,2025-03-23,188,21,28,181,66
ITEM-0156,Product 156,Electronics,C,2025-03-24,161,8,18,151,66
ITEM-0156,Product 156,Electronics,C,2025-03-25,204,28,37,195,66
ITEM-0156,Product 156,Electronics,C,2025-03-26,109,23,21,111,66
ITEM-0156,Product 156,Electronics,C,2025-03-27,43,5,46,2,66
ITEM-0156,Product 156,Electronics,C,2025-03-28,42,16,19,39,66
ITEM-0156,Product 156,Electronics,C,2025-03-29,199,27,7,219,66
ITEM-0156,Product 156,Electronics,C,2025-03-30,123,17,45,95,66
ITEM-0156,Product 156,Electronics,C,2025-03-31,99,22,30,91,66
ITEM-0156,Product 156,Electronics,C,2025-04-01,96,17,16,97,66
ITEM-0156,Product 156,Electronics,C,2025-04-02,81,10,23,68,66
ITEM-0156,Product 156,Electronics,C,2025-04-03,173,12,30,155,66
ITEM-0156,Product 156,Electronics,C,2025-04-04,183,13,15,181,66
ITEM-0156,Product 156,Electronics,C,2025-04-05,38,17,29,26,66
ITEM-0156,Product 156,Electronics,C,2025-04-06,70,25,18,77,66
ITEM-0156,Product 156,Electronics,C,2025-04-07,70,7,11,66,66
ITEM-0156,Product 156,Electronics,C,2025-04-08,92,16,36,72,66
ITEM-0156,Product 156,Electronics,C,2025-04-09,45,16,20,41,66
ITEM-0156,Product 156,Electronics,C,2025-04-10,140,9,44,105,66
ITEM-0156,Product 156,Electronics,C,2025-04-11,192,7,30,169,66
ITEM-0156,Product 156,Electronics,C,2025-04-12,106,1,33,74,66
ITEM-0156,Product 156,Electronics,C,2025-04-13,103,29,40,92,66
ITEM-0156,Product 156,Electronics,C,2025-04-14,113,10,23,100,66
ITEM-0156,Product 156,Electronics,C,2025-04-15,130,27,38,119,66
ITEM-0156,Product 156,Electronics,C,2025-04-16,188,3,18,173,66
ITEM-0156,Product 156,Electronics,C,2025-04-17,69,24,31,62,66
ITEM-0156,Product 156,Electronics,C,2025-04-18,154,20,21,153,66
ITEM-0156,Product 156,Electronics,C,2025-04-19,88,20,17,91,66
ITEM-0156,Product 156,Electronics,C,2025-04-20,170,9,10,169,66
ITEM-0156,Product 156,Electronics,C,2025-04-21,174,2,8,168,66
ITEM-0156,Product 156,Electronics,C,2025-04-22,136,0,22,114,66
ITEM-0156,Product 156,Electronics,C,2025-04-23,119,28,4,143,66
ITEM-0156,Product 156,Electronics,C,2025-04-24,189,2,37,154,66
ITEM-0156,Product 156,Electronics,C,2025-04-25,48,16,30,34,66
ITEM-0156,Product 156,Electronics,C,2025-04-26,198,2,22,178,66
ITEM-0156,Product 156,Electronics,C,2025-04-27,90,1,44,47,66
ITEM-0156,Product 156,Electronics,C,2025-04-28,119,20,47,92,66
ITEM-0156,Product 156,Electronics,C,2025-04-29,207,15,8,214,66
ITEM-0156,Product 156,Electronics,C,2025-04-30,97,19,24,92,66
ITEM-0157,Product 157,Raw Materials,B,2025-02-01,299,6,0,305,280
ITEM-0157,Product 157,Raw Materials,B,2025-02-02,301,7,11,297,280
ITEM-0157,Product 157,Raw Materials,B,2025-02-03,309,21,23,307,280
ITEM-0157,Product 157,Raw Materials,B,2025-02-04,359,4,19,344,280
ITEM-0157,Product 157,Raw Materials,B,2025-02-05,269,1,20,250,280
ITEM-0157,Product 157,Raw Materials,B,2025-02-06,355,8,23,340,280
ITEM-0157,Product 157,Raw Materials,B,2025-02-07,416,21,29,408,280
ITEM-0157,Product 157,Raw Materials,B,2025-02-08,307,10,43,274,280
ITEM-0157,Product 157,Raw Materials,B,2025-02-09,387,8,44,351,280
ITEM-0157,Product 157,Raw Materials,B,2025-02-10,297,21,20,298,280
ITEM-0157,Product 157,Raw Materials,B,2025-02-11,394,5,4,395,280
ITEM-0157,Product 157,Raw Materials,B,2025-02-12,356,6,1,361,280
ITEM-0157,Product 157,Raw Materials,B,2025-02-13,381,18,36,363,280
ITEM-0157,Product 157,Raw Materials,B,2025-02-14,277,27,19,285,280
ITEM-0157,Product 157,Raw Materials,B,2025-02-15,355,1,37,319,280
ITEM-0157,Product 157,Raw Materials,B,2025-02-16,296,16,41,271,280
ITEM-0157,Product 157,Raw Materials,B,2025-02-17,352,1,24,329,280
ITEM-0157,Product 157,Raw Materials,B,2025-02-18,328,4,2,330,280
ITEM-0157,Product 157,Raw Materials,B,2025-02-19,289,17,35,271,280
ITEM-0157,Product 157,Raw Materials,B,2025-02-20,364,22,39,347,280
ITEM-0157,Product 157,Raw Materials,B,2025-02-21,414,4,26,392,280
ITEM-0157,Product 157,Raw Materials,B,2025-02-22,394,12,37,369,280
ITEM-0157,Product 157,Raw Materials,B,2025-02-23,418,9,11,416,280
ITEM-0157,Product 157,Raw Materials,B,2025-02-24,280,10,32,258,280
ITEM-0157,Product 157,Raw Materials,B,2025-02-25,342,2,37,307,280
ITEM-0157,Product 157,Raw Materials,B,2025-02-26,287,21,40,268,280
ITEM-0157,Product 157,Raw Materials,B,2025-02-27,417,14,29,402,280
ITEM-0157,Product 157,Raw Materials,B,2025-02-28,271,22,37,256,280
ITEM-0157,Product 157,Raw Materials,B,2025-03-01,420,10,9,421,280
ITEM-0157,Product 157,Raw Materials,B,2025-03-02,381,12,28,365,280
ITEM-0157,Product 157,Raw Materials,B,2025-03-03,321,14,19,316,280
ITEM-0157,Product 157,Raw Materials,B,2025-03-04,314,25,24,315,280
ITEM-0157,Product 157,Raw Materials,B,2025-03-05,272,1,39,234,280
ITEM-0157,Product 157,Raw Materials,B,2025-03-06,403,29,13,419,280
ITEM-0157,Product 157,Raw Materials,B,2025-03-07,293,25,30,288,280
ITEM-0157,Product 157,Raw Materials,B,2025-03-08,362,5,18,349,280
ITEM-0157,Product 157,Raw Materials,B,2025-03-09,366,24,4,386,280
ITEM-0157,Product 157,Raw Materials,B,2025-03-10,319,15,34,300,280
ITEM-0157,Product 157,Raw Materials,B,2025-03-11,408,13,17,404,280
ITEM-0157,Product 157,Raw Materials,B,2025-03-12,274,25,14,285,280
ITEM-0157,Product 157,Raw Materials,B,2025-03-13,350,4,40,314,280
ITEM-0157,Product 157,Raw Materials,B,2025-03-14,395,19,49,365,280
ITEM-0157,Product 157,Raw Materials,B,2025-03-15,305,25,1,329,280
ITEM-0157,Product 157,Raw Materials,B,2025-03-16,272,12,31,253,280
ITEM-0157,Product 157,Raw Materials,B,2025-03-17,262,24,16,270,280
ITEM-0157,Product 157,Raw Materials,B,2025-03-18,276,25,16,285,280
ITEM-0157,Product 157,Raw Materials,B,2025-03-19,415,20,13,422,280
ITEM-0157,Product 157,Raw Materials,B,2025-03-20,391,4,11,384,280
ITEM-0157,Product 157,Raw Materials,B,2025-03-21,317,24,28,313,280
ITEM-0157,Product 157,Raw Materials,B,2025-03-22,294,17,3,308,280
ITEM-0157,Product 157,Raw Materials,B,2025-03-23,393,1,49,345,280
ITEM-0157,Product 157,Raw Materials,B,2025-03-24,272,19,3,288,280
ITEM-0157,Product 157,Raw Materials,B,2025-03-25,394,17,5,406,280
ITEM-0157,Product 157,Raw Materials,B,2025-03-26,372,12,38,346,280
ITEM-0157,Product 157,Raw Materials,B,2025-03-27,354,7,33,328,280
ITEM-0157,Product 157,Raw Materials,B,2025-03-28,303,17,23,297,280
ITEM-0157,Product 157,Raw Materials,B,2025-03-29,343,22,0,365,280
ITEM-0157,Product 157,Raw Materials,B,2025-03-30,278,8,40,246,280
ITEM-0157,Product 157,Raw Materials,B,2025-03-31,312,1,31,282,280
ITEM-0157,Product 157,Raw Materials,B,2025-04-01,361,12,35,338,280
ITEM-0157,Product 157,Raw Materials,B,2025-04-02,394,22,42,374,280
ITEM-0157,Product 157,Raw Materials,B,2025-04-03,315,11,3,323,280
ITEM-0157,Product 157,Raw Materials,B,2025-04-04,283,22,0,305,280
ITEM-0157,Product 157,Raw Materials,B,2025-04-05,383,1,15,369,280
ITEM-0157,Product 157,Raw Materials,B,2025-04-06,365,26,11,380,280
ITEM-0157,Product 157,Raw Materials,B,2025-04-07,268,2,27,243,280
ITEM-0157,Product 157,Raw Materials,B,2025-04-08,364,3,42,325,280
ITEM-0157,Product 157,Raw Materials,B,2025-04-09,298,6,48,256,280
ITEM-0157,Product 157,Raw Materials,B,2025-04-10,286,20,24,282,280
ITEM-0157,Product 157,Raw Materials,B,2025-04-11,364,16,40,340,280
ITEM-0157,Product 157,Raw Materials,B,2025-04-12,311,13,40,284,280
ITEM-0157,Product 157,Raw Materials,B,2025-04-13,251,14,23,242,280
ITEM-0157,Product 157,Raw Materials,B,2025-04-14,297,22,32,287,280
ITEM-0157,Product 157,Raw Materials,B,2025-04-15,261,19,18,262,280
ITEM-0157,Product 157,Raw Materials,B,2025-04-16,250,26,42,234,280
ITEM-0157,Product 157,Raw Materials,B,2025-04-17,352,28,33,347,280
ITEM-0157,Product 157,Raw Materials,B,2025-04-18,361,26,45,342,280
ITEM-0157,Product 157,Raw Materials,B,2025-04-19,396,2,27,371,280
ITEM-0157,Product 157,Raw Materials,B,2025-04-20,417,21,47,391,280
ITEM-0157,Product 157,Raw Materials,B,2025-04-21,317,27,7,337,280
ITEM-0157,Product 157,Raw Materials,B,2025-04-22,314,6,35,285,280
ITEM-0157,Product 157,Raw Materials,B,2025-04-23,278,23,0,301,280
ITEM-0157,Product 157,Raw Materials,B,2025-04-24,331,19,3,347,280
ITEM-0157,Product 157,Raw Materials,B,2025-04-25,427,2,38,391,280
ITEM-0157,Product 157,Raw Materials,B,2025-04-26,402,11,13,400,280
ITEM-0157,Product 157,Raw Materials,B,2025-04-27,424,4,39,389,280
ITEM-0157,Product 157,Raw Materials,B,2025-04-28,330,10,9,331,280
ITEM-0157,Product 157,Raw Materials,B,2025-04-29,373,15,15,373,280
ITEM-0157,Product 157,Raw Materials,B,2025-04-30,317,9,4,322,280
ITEM-0158,Product 158,Maintenance,C,2025-02-01,214,17,40,191,135
ITEM-0158,Product 158,Maintenance,C,2025-02-02,110,20,10,120,135
ITEM-0158,Product 158,Maintenance,C,2025-02-03,121,24,40,105,135
ITEM-0158,Product 158,Maintenance,C,2025-02-04,171,19,15,175,135
ITEM-0158,Product 158,Maintenance,C,2025-02-05,204,23,25,202,135
ITEM-0158,Product 158,Maintenance,C,2025-02-06,266,16,19,263,135
ITEM-0158,Product 158,Maintenance,C,2025-02-07,219,15,19,215,135
ITEM-0158,Product 158,Maintenance,C,2025-02-08,160,28,48,140,135
ITEM-0158,Product 158,Maintenance,C,2025-02-09,108,3,17,94,135
ITEM-0158,Product 158,Maintenance,C,2025-02-10,221,29,34,216,135
ITEM-0158,Product 158,Maintenance,C,2025-02-11,222,20,17,225,135
ITEM-0158,Product 158,Maintenance,C,2025-02-12,284,4,31,257,135
ITEM-0158,Product 158,Maintenance,C,2025-02-13,229,21,40,210,135
ITEM-0158,Product 158,Maintenance,C,2025-02-14,191,26,29,188,135
